layer_name,channel_index,channel_id,mean_relative_change
layer3.2.conv3.weight,813,layer3.2.conv3.weight_ch813,0.7315279841423035
layer3.1.conv3.weight,320,layer3.1.conv3.weight_ch320,0.7312954664230347
layer4.0.conv3.weight,285,layer4.0.conv3.weight_ch285,0.731176495552063
layer3.0.conv3.weight,256,layer3.0.conv3.weight_ch256,0.7309780120849609
layer3.3.conv3.weight,599,layer3.3.conv3.weight_ch599,0.7308371663093567
layer3.2.conv3.weight,848,layer3.2.conv3.weight_ch848,0.7302472591400146
layer3.0.conv3.weight,533,layer3.0.conv3.weight_ch533,0.7301245331764221
layer3.2.conv3.weight,447,layer3.2.conv3.weight_ch447,0.7298101782798767
layer3.1.conv3.weight,406,layer3.1.conv3.weight_ch406,0.7290420532226562
layer3.1.conv3.weight,955,layer3.1.conv3.weight_ch955,0.7289727330207825
layer2.1.conv3.weight,310,layer2.1.conv3.weight_ch310,0.7289203405380249
layer3.2.conv1.weight,28,layer3.2.conv1.weight_ch28,0.7285037040710449
layer3.0.conv3.weight,124,layer3.0.conv3.weight_ch124,0.7276501059532166
layer3.1.conv3.weight,848,layer3.1.conv3.weight_ch848,0.727644681930542
layer3.0.conv3.weight,776,layer3.0.conv3.weight_ch776,0.7267135381698608
layer2.1.conv3.weight,104,layer2.1.conv3.weight_ch104,0.7267034649848938
layer3.1.conv3.weight,711,layer3.1.conv3.weight_ch711,0.7245373725891113
layer3.0.conv3.weight,175,layer3.0.conv3.weight_ch175,0.7240899205207825
layer3.0.conv3.weight,344,layer3.0.conv3.weight_ch344,0.7240479588508606
layer1.2.conv3.weight,218,layer1.2.conv3.weight_ch218,0.723472535610199
layer3.2.conv3.weight,955,layer3.2.conv3.weight_ch955,0.7233724594116211
layer4.1.conv1.weight,136,layer4.1.conv1.weight_ch136,0.7232516407966614
layer3.3.conv3.weight,908,layer3.3.conv3.weight_ch908,0.7231360673904419
layer4.0.conv3.weight,1510,layer4.0.conv3.weight_ch1510,0.7231208086013794
layer3.5.conv3.weight,273,layer3.5.conv3.weight_ch273,0.7231153845787048
layer3.1.conv3.weight,262,layer3.1.conv3.weight_ch262,0.7229673266410828
layer2.0.conv1.weight,111,layer2.0.conv1.weight_ch111,0.7225154638290405
layer3.1.conv3.weight,245,layer3.1.conv3.weight_ch245,0.7223005890846252
layer3.5.conv3.weight,788,layer3.5.conv3.weight_ch788,0.7221022844314575
layer3.3.conv3.weight,767,layer3.3.conv3.weight_ch767,0.7220275402069092
layer2.1.conv3.weight,99,layer2.1.conv3.weight_ch99,0.721877932548523
layer3.1.conv3.weight,836,layer3.1.conv3.weight_ch836,0.7218533754348755
layer2.0.conv1.weight,1,layer2.0.conv1.weight_ch1,0.7218290567398071
layer3.3.conv3.weight,272,layer3.3.conv3.weight_ch272,0.7208579778671265
layer2.1.conv3.weight,136,layer2.1.conv3.weight_ch136,0.7192689180374146
layer3.1.conv3.weight,923,layer3.1.conv3.weight_ch923,0.7189369201660156
layer1.2.conv3.weight,70,layer1.2.conv3.weight_ch70,0.7188266515731812
layer2.1.conv3.weight,7,layer2.1.conv3.weight_ch7,0.7186518311500549
layer2.1.conv3.weight,54,layer2.1.conv3.weight_ch54,0.7184965014457703
layer3.5.conv3.weight,929,layer3.5.conv3.weight_ch929,0.7182648777961731
layer3.1.conv3.weight,156,layer3.1.conv3.weight_ch156,0.7181874513626099
layer3.1.conv3.weight,859,layer3.1.conv3.weight_ch859,0.718101978302002
layer3.1.conv3.weight,996,layer3.1.conv3.weight_ch996,0.7179539203643799
layer3.3.conv3.weight,429,layer3.3.conv3.weight_ch429,0.7171404361724854
layer3.5.conv3.weight,1022,layer3.5.conv3.weight_ch1022,0.7165235877037048
layer3.0.conv3.weight,331,layer3.0.conv3.weight_ch331,0.7150971293449402
layer2.1.conv3.weight,257,layer2.1.conv3.weight_ch257,0.7141984701156616
layer3.5.conv3.weight,424,layer3.5.conv3.weight_ch424,0.7132619619369507
layer3.5.conv3.weight,371,layer3.5.conv3.weight_ch371,0.7131631374359131
layer3.5.conv3.weight,709,layer3.5.conv3.weight_ch709,0.7125946283340454
layer4.0.conv3.weight,1965,layer4.0.conv3.weight_ch1965,0.7123456597328186
layer3.0.conv3.weight,361,layer3.0.conv3.weight_ch361,0.7120832204818726
layer2.1.conv3.weight,308,layer2.1.conv3.weight_ch308,0.712018609046936
layer4.0.conv3.weight,71,layer4.0.conv3.weight_ch71,0.7119248509407043
layer4.1.conv1.weight,177,layer4.1.conv1.weight_ch177,0.7118525505065918
layer3.3.conv3.weight,207,layer3.3.conv3.weight_ch207,0.7117347717285156
layer3.3.conv3.weight,245,layer3.3.conv3.weight_ch245,0.7116402387619019
layer3.5.conv3.weight,550,layer3.5.conv3.weight_ch550,0.7110186219215393
layer3.3.conv3.weight,294,layer3.3.conv3.weight_ch294,0.7102100253105164
layer4.0.conv3.weight,1671,layer4.0.conv3.weight_ch1671,0.7097700834274292
layer4.0.conv3.weight,1692,layer4.0.conv3.weight_ch1692,0.7096309065818787
layer3.0.conv3.weight,502,layer3.0.conv3.weight_ch502,0.7095354199409485
layer2.1.conv3.weight,64,layer2.1.conv3.weight_ch64,0.7086101174354553
layer4.0.conv3.weight,1841,layer4.0.conv3.weight_ch1841,0.7077884674072266
layer3.0.conv3.weight,770,layer3.0.conv3.weight_ch770,0.7072826623916626
layer3.0.conv3.weight,222,layer3.0.conv3.weight_ch222,0.7065894603729248
layer3.2.conv3.weight,394,layer3.2.conv3.weight_ch394,0.7049204111099243
layer3.5.conv3.weight,704,layer3.5.conv3.weight_ch704,0.7044951915740967
layer1.2.conv3.weight,78,layer1.2.conv3.weight_ch78,0.7041148543357849
layer3.5.conv3.weight,913,layer3.5.conv3.weight_ch913,0.703727126121521
layer3.3.conv3.weight,351,layer3.3.conv3.weight_ch351,0.7035670876502991
layer3.3.conv3.weight,116,layer3.3.conv3.weight_ch116,0.7034984827041626
layer4.0.conv3.weight,251,layer4.0.conv3.weight_ch251,0.7033711075782776
layer4.0.conv3.weight,1861,layer4.0.conv3.weight_ch1861,0.7033390998840332
layer4.0.conv3.weight,922,layer4.0.conv3.weight_ch922,0.7026988863945007
layer3.0.conv3.weight,202,layer3.0.conv3.weight_ch202,0.702549397945404
layer3.0.conv3.weight,928,layer3.0.conv3.weight_ch928,0.7017951607704163
layer3.3.conv3.weight,306,layer3.3.conv3.weight_ch306,0.7017666101455688
layer4.0.conv3.weight,117,layer4.0.conv3.weight_ch117,0.7016512155532837
layer3.5.conv3.weight,730,layer3.5.conv3.weight_ch730,0.7013683319091797
layer3.5.conv3.weight,603,layer3.5.conv3.weight_ch603,0.700669527053833
layer1.2.conv3.weight,57,layer1.2.conv3.weight_ch57,0.7002811431884766
layer1.2.conv3.weight,113,layer1.2.conv3.weight_ch113,0.7000114917755127
layer3.5.conv3.weight,751,layer3.5.conv3.weight_ch751,0.6997978687286377
layer3.3.conv3.weight,461,layer3.3.conv3.weight_ch461,0.6995671987533569
layer2.0.conv1.weight,26,layer2.0.conv1.weight_ch26,0.6991735696792603
layer3.2.conv1.weight,202,layer3.2.conv1.weight_ch202,0.6990340948104858
layer3.5.conv3.weight,941,layer3.5.conv3.weight_ch941,0.698287844657898
layer2.1.conv3.weight,361,layer2.1.conv3.weight_ch361,0.6982653141021729
layer3.2.conv3.weight,222,layer3.2.conv3.weight_ch222,0.6982367038726807
layer4.0.conv3.weight,533,layer4.0.conv3.weight_ch533,0.6980270743370056
layer3.2.conv3.weight,1012,layer3.2.conv3.weight_ch1012,0.6970875263214111
layer4.0.conv3.weight,751,layer4.0.conv3.weight_ch751,0.6966629028320312
layer3.3.conv3.weight,796,layer3.3.conv3.weight_ch796,0.6963944435119629
layer3.2.conv3.weight,354,layer3.2.conv3.weight_ch354,0.6959654092788696
layer3.0.conv3.weight,601,layer3.0.conv3.weight_ch601,0.695635974407196
layer3.3.conv3.weight,595,layer3.3.conv3.weight_ch595,0.695164680480957
layer3.1.conv3.weight,805,layer3.1.conv3.weight_ch805,0.6950581073760986
layer3.2.conv1.weight,122,layer3.2.conv1.weight_ch122,0.6947084665298462
layer3.5.conv3.weight,423,layer3.5.conv3.weight_ch423,0.6940008401870728
layer3.1.conv3.weight,442,layer3.1.conv3.weight_ch442,0.6935749650001526
layer3.3.conv3.weight,439,layer3.3.conv3.weight_ch439,0.6931473016738892
layer1.2.conv3.weight,121,layer1.2.conv3.weight_ch121,0.692499041557312
layer3.0.conv3.weight,491,layer3.0.conv3.weight_ch491,0.691878080368042
layer3.0.conv3.weight,82,layer3.0.conv3.weight_ch82,0.6916638016700745
layer3.1.conv3.weight,302,layer3.1.conv3.weight_ch302,0.6913785934448242
layer3.1.conv3.weight,384,layer3.1.conv3.weight_ch384,0.6913384795188904
layer3.5.conv3.weight,205,layer3.5.conv3.weight_ch205,0.6912879943847656
layer3.5.conv3.weight,527,layer3.5.conv3.weight_ch527,0.6907005310058594
layer3.5.conv3.weight,194,layer3.5.conv3.weight_ch194,0.689315140247345
layer3.3.conv3.weight,1019,layer3.3.conv3.weight_ch1019,0.6892784833908081
layer3.5.conv3.weight,275,layer3.5.conv3.weight_ch275,0.6892731189727783
layer3.1.conv3.weight,788,layer3.1.conv3.weight_ch788,0.6891362071037292
layer4.0.conv3.weight,1837,layer4.0.conv3.weight_ch1837,0.6888275146484375
layer3.2.conv3.weight,931,layer3.2.conv3.weight_ch931,0.6874673962593079
layer3.5.conv3.weight,373,layer3.5.conv3.weight_ch373,0.6870541572570801
layer2.1.conv3.weight,319,layer2.1.conv3.weight_ch319,0.6869525909423828
layer3.5.conv3.weight,520,layer3.5.conv3.weight_ch520,0.686280369758606
layer3.1.conv3.weight,706,layer3.1.conv3.weight_ch706,0.6855587363243103
layer3.0.conv3.weight,54,layer3.0.conv3.weight_ch54,0.6848791241645813
layer3.2.conv3.weight,48,layer3.2.conv3.weight_ch48,0.6847318410873413
layer3.2.conv3.weight,249,layer3.2.conv3.weight_ch249,0.6840987205505371
layer3.2.conv3.weight,286,layer3.2.conv3.weight_ch286,0.6834580898284912
layer2.1.conv3.weight,489,layer2.1.conv3.weight_ch489,0.6833310723304749
layer3.1.conv3.weight,993,layer3.1.conv3.weight_ch993,0.6827295422554016
layer3.5.conv3.weight,418,layer3.5.conv3.weight_ch418,0.6823669672012329
layer1.2.conv3.weight,140,layer1.2.conv3.weight_ch140,0.6821550726890564
layer4.0.conv3.weight,556,layer4.0.conv3.weight_ch556,0.6820712089538574
layer3.1.conv3.weight,884,layer3.1.conv3.weight_ch884,0.6809111833572388
layer1.2.conv3.weight,20,layer1.2.conv3.weight_ch20,0.6802469491958618
layer3.3.conv3.weight,169,layer3.3.conv3.weight_ch169,0.6802382469177246
layer4.0.conv3.weight,920,layer4.0.conv3.weight_ch920,0.6794167757034302
layer3.3.conv3.weight,748,layer3.3.conv3.weight_ch748,0.678886890411377
layer3.5.conv3.weight,903,layer3.5.conv3.weight_ch903,0.6785630583763123
layer3.2.conv3.weight,958,layer3.2.conv3.weight_ch958,0.6785110831260681
layer3.2.conv3.weight,456,layer3.2.conv3.weight_ch456,0.6782023906707764
layer4.0.conv3.weight,935,layer4.0.conv3.weight_ch935,0.6775371432304382
layer1.2.conv3.weight,233,layer1.2.conv3.weight_ch233,0.6752555966377258
layer1.2.conv3.weight,157,layer1.2.conv3.weight_ch157,0.6744734048843384
layer3.2.conv1.weight,157,layer3.2.conv1.weight_ch157,0.6738646626472473
layer2.1.conv3.weight,392,layer2.1.conv3.weight_ch392,0.6735596656799316
layer2.1.conv3.weight,295,layer2.1.conv3.weight_ch295,0.6721459031105042
layer4.0.conv3.weight,756,layer4.0.conv3.weight_ch756,0.6719175577163696
layer1.2.conv3.weight,84,layer1.2.conv3.weight_ch84,0.6712929606437683
layer4.1.conv1.weight,215,layer4.1.conv1.weight_ch215,0.6710126399993896
layer3.5.conv3.weight,577,layer3.5.conv3.weight_ch577,0.670559287071228
layer4.0.conv3.weight,470,layer4.0.conv3.weight_ch470,0.670519232749939
layer4.0.conv3.weight,1032,layer4.0.conv3.weight_ch1032,0.670295774936676
layer3.1.conv3.weight,504,layer3.1.conv3.weight_ch504,0.6702499389648438
layer3.3.conv3.weight,874,layer3.3.conv3.weight_ch874,0.6692028045654297
layer4.0.conv3.weight,1162,layer4.0.conv3.weight_ch1162,0.6689983606338501
layer1.2.conv3.weight,64,layer1.2.conv3.weight_ch64,0.6688691973686218
layer3.3.conv3.weight,1016,layer3.3.conv3.weight_ch1016,0.6684713363647461
layer3.2.conv3.weight,867,layer3.2.conv3.weight_ch867,0.6684440970420837
layer2.1.conv3.weight,97,layer2.1.conv3.weight_ch97,0.6681192517280579
layer2.1.conv3.weight,393,layer2.1.conv3.weight_ch393,0.6671299934387207
layer3.5.conv3.weight,600,layer3.5.conv3.weight_ch600,0.6670852303504944
layer2.1.conv3.weight,437,layer2.1.conv3.weight_ch437,0.6662093997001648
layer3.3.conv3.weight,973,layer3.3.conv3.weight_ch973,0.6660119295120239
layer3.1.conv3.weight,295,layer3.1.conv3.weight_ch295,0.6659815311431885
layer3.2.conv3.weight,263,layer3.2.conv3.weight_ch263,0.6658016443252563
layer3.2.conv3.weight,219,layer3.2.conv3.weight_ch219,0.6645811200141907
layer3.2.conv2.weight,248,layer3.2.conv2.weight_ch248,0.664277970790863
layer4.1.conv1.weight,385,layer4.1.conv1.weight_ch385,0.6642203330993652
layer3.2.conv3.weight,328,layer3.2.conv3.weight_ch328,0.6640997529029846
layer1.2.conv3.weight,190,layer1.2.conv3.weight_ch190,0.6632073521614075
layer3.1.conv3.weight,543,layer3.1.conv3.weight_ch543,0.6629892587661743
layer3.5.conv3.weight,353,layer3.5.conv3.weight_ch353,0.6621054410934448
layer2.1.conv3.weight,467,layer2.1.conv3.weight_ch467,0.6620570421218872
layer2.1.conv3.weight,26,layer2.1.conv3.weight_ch26,0.6608507633209229
layer1.2.conv3.weight,238,layer1.2.conv3.weight_ch238,0.6601385474205017
layer1.2.conv3.weight,202,layer1.2.conv3.weight_ch202,0.6600678563117981
layer3.5.conv3.weight,421,layer3.5.conv3.weight_ch421,0.6597651839256287
layer3.3.conv3.weight,427,layer3.3.conv3.weight_ch427,0.6596765518188477
layer3.2.conv3.weight,677,layer3.2.conv3.weight_ch677,0.659271776676178
layer3.0.conv3.weight,486,layer3.0.conv3.weight_ch486,0.658812403678894
layer3.3.conv3.weight,236,layer3.3.conv3.weight_ch236,0.6577504873275757
layer3.2.conv3.weight,523,layer3.2.conv3.weight_ch523,0.6576247215270996
layer3.1.conv3.weight,1023,layer3.1.conv3.weight_ch1023,0.6573758125305176
layer2.1.conv3.weight,342,layer2.1.conv3.weight_ch342,0.6553934216499329
layer3.2.conv3.weight,805,layer3.2.conv3.weight_ch805,0.6548237204551697
layer4.0.conv3.weight,1016,layer4.0.conv3.weight_ch1016,0.6548169851303101
layer3.0.conv3.weight,163,layer3.0.conv3.weight_ch163,0.654394268989563
layer3.3.conv3.weight,301,layer3.3.conv3.weight_ch301,0.6540574431419373
layer4.1.conv1.weight,155,layer4.1.conv1.weight_ch155,0.6539016962051392
layer2.1.conv3.weight,165,layer2.1.conv3.weight_ch165,0.6538729667663574
layer3.2.conv3.weight,425,layer3.2.conv3.weight_ch425,0.653335690498352
layer3.2.conv3.weight,288,layer3.2.conv3.weight_ch288,0.6532881855964661
layer3.5.conv3.weight,971,layer3.5.conv3.weight_ch971,0.6531341671943665
layer3.0.conv3.weight,637,layer3.0.conv3.weight_ch637,0.6526564955711365
layer3.2.conv3.weight,770,layer3.2.conv3.weight_ch770,0.6525000929832458
layer4.0.conv3.weight,951,layer4.0.conv3.weight_ch951,0.6524627208709717
layer4.0.conv3.weight,1747,layer4.0.conv3.weight_ch1747,0.6523504257202148
layer2.0.conv1.weight,63,layer2.0.conv1.weight_ch63,0.6523088812828064
layer3.2.conv3.weight,771,layer3.2.conv3.weight_ch771,0.6519639492034912
layer4.0.conv3.weight,1993,layer4.0.conv3.weight_ch1993,0.650679886341095
layer3.1.conv3.weight,637,layer3.1.conv3.weight_ch637,0.6502009630203247
layer4.1.conv1.weight,17,layer4.1.conv1.weight_ch17,0.6491895914077759
layer3.2.conv2.weight,250,layer3.2.conv2.weight_ch250,0.6490877866744995
layer1.2.conv3.weight,138,layer1.2.conv3.weight_ch138,0.6473617553710938
layer2.0.conv1.weight,66,layer2.0.conv1.weight_ch66,0.6443313360214233
layer2.1.conv3.weight,508,layer2.1.conv3.weight_ch508,0.6439772844314575
layer3.2.conv3.weight,727,layer3.2.conv3.weight_ch727,0.6429218649864197
layer3.5.conv3.weight,974,layer3.5.conv3.weight_ch974,0.6412063837051392
layer2.1.conv3.weight,251,layer2.1.conv3.weight_ch251,0.6405620574951172
layer3.1.conv3.weight,896,layer3.1.conv3.weight_ch896,0.6404080390930176
layer3.1.conv3.weight,936,layer3.1.conv3.weight_ch936,0.6396281719207764
layer3.0.conv3.weight,602,layer3.0.conv3.weight_ch602,0.6389358043670654
layer2.1.conv3.weight,270,layer2.1.conv3.weight_ch270,0.6387237310409546
layer3.1.conv3.weight,696,layer3.1.conv3.weight_ch696,0.6381558775901794
layer1.2.conv3.weight,230,layer1.2.conv3.weight_ch230,0.6377651691436768
layer2.1.conv3.weight,456,layer2.1.conv3.weight_ch456,0.6376349329948425
layer3.0.conv3.weight,125,layer3.0.conv3.weight_ch125,0.6375732421875
layer3.1.conv3.weight,679,layer3.1.conv3.weight_ch679,0.6371840834617615
layer1.2.conv3.weight,48,layer1.2.conv3.weight_ch48,0.6369333267211914
layer4.0.conv3.weight,178,layer4.0.conv3.weight_ch178,0.6368999481201172
layer3.5.conv3.weight,259,layer3.5.conv3.weight_ch259,0.6366732120513916
layer2.1.conv3.weight,305,layer2.1.conv3.weight_ch305,0.6365731954574585
layer3.3.conv3.weight,602,layer3.3.conv3.weight_ch602,0.6364829540252686
layer3.1.conv3.weight,378,layer3.1.conv3.weight_ch378,0.6363319158554077
layer3.5.conv3.weight,930,layer3.5.conv3.weight_ch930,0.6361086368560791
layer4.0.conv3.weight,1221,layer4.0.conv3.weight_ch1221,0.6357950568199158
layer3.1.conv3.weight,554,layer3.1.conv3.weight_ch554,0.635779619216919
layer3.0.conv3.weight,638,layer3.0.conv3.weight_ch638,0.6356737613677979
layer3.2.conv3.weight,672,layer3.2.conv3.weight_ch672,0.6355504989624023
layer3.1.conv3.weight,760,layer3.1.conv3.weight_ch760,0.6350712776184082
layer4.0.conv3.weight,1258,layer4.0.conv3.weight_ch1258,0.634429931640625
layer3.2.conv3.weight,245,layer3.2.conv3.weight_ch245,0.63407963514328
layer2.1.conv3.weight,288,layer2.1.conv3.weight_ch288,0.6340712308883667
layer4.0.conv3.weight,871,layer4.0.conv3.weight_ch871,0.633914053440094
layer3.1.conv3.weight,481,layer3.1.conv3.weight_ch481,0.6337339282035828
layer2.1.conv3.weight,290,layer2.1.conv3.weight_ch290,0.6334211230278015
layer2.1.conv3.weight,154,layer2.1.conv3.weight_ch154,0.6326742172241211
layer2.1.conv3.weight,478,layer2.1.conv3.weight_ch478,0.632617712020874
layer3.5.conv3.weight,348,layer3.5.conv3.weight_ch348,0.6324722170829773
layer3.2.conv3.weight,183,layer3.2.conv3.weight_ch183,0.6324526071548462
layer2.1.conv3.weight,435,layer2.1.conv3.weight_ch435,0.6324441432952881
layer3.0.conv2.weight,57,layer3.0.conv2.weight_ch57,0.6323500871658325
layer3.5.conv3.weight,440,layer3.5.conv3.weight_ch440,0.6311119794845581
layer3.5.conv3.weight,857,layer3.5.conv3.weight_ch857,0.6308144927024841
layer3.2.conv3.weight,61,layer3.2.conv3.weight_ch61,0.6303713917732239
layer3.5.conv3.weight,956,layer3.5.conv3.weight_ch956,0.6285631060600281
layer3.5.conv3.weight,26,layer3.5.conv3.weight_ch26,0.6285305023193359
layer1.2.conv3.weight,93,layer1.2.conv3.weight_ch93,0.6284406185150146
layer2.1.conv3.weight,122,layer2.1.conv3.weight_ch122,0.628066897392273
layer3.0.conv3.weight,194,layer3.0.conv3.weight_ch194,0.6275823712348938
layer3.1.conv3.weight,434,layer3.1.conv3.weight_ch434,0.6267988681793213
layer3.0.conv3.weight,333,layer3.0.conv3.weight_ch333,0.6263141632080078
layer3.5.conv3.weight,62,layer3.5.conv3.weight_ch62,0.6259971857070923
layer1.2.conv3.weight,153,layer1.2.conv3.weight_ch153,0.6243419647216797
layer2.1.conv3.weight,39,layer2.1.conv3.weight_ch39,0.6242532134056091
layer3.2.conv3.weight,502,layer3.2.conv3.weight_ch502,0.6235160827636719
layer3.2.conv3.weight,360,layer3.2.conv3.weight_ch360,0.622715950012207
layer3.5.conv3.weight,429,layer3.5.conv3.weight_ch429,0.6225934624671936
layer3.5.conv3.weight,255,layer3.5.conv3.weight_ch255,0.6225278973579407
layer4.0.conv3.weight,713,layer4.0.conv3.weight_ch713,0.6224967241287231
layer3.3.conv3.weight,424,layer3.3.conv3.weight_ch424,0.621624767780304
layer3.5.conv3.weight,295,layer3.5.conv3.weight_ch295,0.6210550665855408
layer2.1.conv3.weight,34,layer2.1.conv3.weight_ch34,0.6200329065322876
layer4.0.conv3.weight,148,layer4.0.conv3.weight_ch148,0.6193547248840332
layer4.0.conv3.weight,1434,layer4.0.conv3.weight_ch1434,0.6186453104019165
layer3.5.conv3.weight,16,layer3.5.conv3.weight_ch16,0.6182074546813965
layer3.0.conv3.weight,670,layer3.0.conv3.weight_ch670,0.6178812980651855
layer4.1.conv1.weight,79,layer4.1.conv1.weight_ch79,0.6174718737602234
layer2.1.conv3.weight,1,layer2.1.conv3.weight_ch1,0.6172703504562378
layer3.2.conv3.weight,852,layer3.2.conv3.weight_ch852,0.6158937811851501
layer3.2.conv3.weight,724,layer3.2.conv3.weight_ch724,0.6156731843948364
layer3.2.conv3.weight,489,layer3.2.conv3.weight_ch489,0.6143988966941833
layer3.0.conv3.weight,595,layer3.0.conv3.weight_ch595,0.6142285466194153
layer3.1.conv3.weight,597,layer3.1.conv3.weight_ch597,0.6139939427375793
layer2.1.conv3.weight,247,layer2.1.conv3.weight_ch247,0.6137809753417969
layer4.1.conv1.weight,234,layer4.1.conv1.weight_ch234,0.6132968664169312
layer3.3.conv3.weight,722,layer3.3.conv3.weight_ch722,0.6131336688995361
layer3.2.conv3.weight,439,layer3.2.conv3.weight_ch439,0.6130940914154053
layer3.2.conv3.weight,231,layer3.2.conv3.weight_ch231,0.6121359467506409
layer3.1.conv3.weight,1004,layer3.1.conv3.weight_ch1004,0.610741376876831
layer3.1.conv3.weight,228,layer3.1.conv3.weight_ch228,0.6103178858757019
layer4.0.conv3.weight,471,layer4.0.conv3.weight_ch471,0.6095268726348877
layer4.0.conv3.weight,656,layer4.0.conv3.weight_ch656,0.6078555583953857
layer3.1.conv3.weight,268,layer3.1.conv3.weight_ch268,0.6064413189888
layer2.0.conv1.weight,22,layer2.0.conv1.weight_ch22,0.6058105230331421
layer3.5.conv3.weight,775,layer3.5.conv3.weight_ch775,0.604965090751648
layer3.1.conv3.weight,966,layer3.1.conv3.weight_ch966,0.6043926477432251
layer3.2.conv3.weight,580,layer3.2.conv3.weight_ch580,0.6037338376045227
layer4.0.conv3.weight,1160,layer4.0.conv3.weight_ch1160,0.603198230266571
layer4.0.conv3.weight,1433,layer4.0.conv3.weight_ch1433,0.6006471514701843
layer4.0.conv3.weight,487,layer4.0.conv3.weight_ch487,0.6004254817962646
layer3.2.conv3.weight,692,layer3.2.conv3.weight_ch692,0.6002411842346191
layer3.5.conv3.weight,69,layer3.5.conv3.weight_ch69,0.5999996662139893
layer3.1.conv3.weight,593,layer3.1.conv3.weight_ch593,0.5999290347099304
layer3.2.conv3.weight,5,layer3.2.conv3.weight_ch5,0.5981537103652954
layer3.5.conv3.weight,543,layer3.5.conv3.weight_ch543,0.5972698926925659
layer4.0.conv3.weight,899,layer4.0.conv3.weight_ch899,0.5969510078430176
layer3.5.conv3.weight,236,layer3.5.conv3.weight_ch236,0.5969086289405823
layer2.1.conv3.weight,216,layer2.1.conv3.weight_ch216,0.5966668725013733
layer3.5.conv3.weight,604,layer3.5.conv3.weight_ch604,0.5965297222137451
layer4.0.conv3.weight,288,layer4.0.conv3.weight_ch288,0.5957768559455872
layer3.5.conv3.weight,350,layer3.5.conv3.weight_ch350,0.5956438779830933
layer3.1.conv3.weight,364,layer3.1.conv3.weight_ch364,0.5949983596801758
layer3.5.conv3.weight,558,layer3.5.conv3.weight_ch558,0.5948109030723572
layer3.1.conv3.weight,152,layer3.1.conv3.weight_ch152,0.5947736501693726
layer2.1.conv3.weight,283,layer2.1.conv3.weight_ch283,0.5947732925415039
layer3.5.conv3.weight,65,layer3.5.conv3.weight_ch65,0.5936341285705566
layer3.5.conv3.weight,310,layer3.5.conv3.weight_ch310,0.5935662388801575
layer3.5.conv3.weight,44,layer3.5.conv3.weight_ch44,0.5932118892669678
layer3.0.conv3.weight,1022,layer3.0.conv3.weight_ch1022,0.5929323434829712
layer4.0.conv3.weight,209,layer4.0.conv3.weight_ch209,0.5926764607429504
layer3.1.conv3.weight,478,layer3.1.conv3.weight_ch478,0.591230034828186
layer3.3.conv3.weight,760,layer3.3.conv3.weight_ch760,0.5906577706336975
layer3.2.conv1.weight,158,layer3.2.conv1.weight_ch158,0.5901004076004028
layer3.5.conv3.weight,432,layer3.5.conv3.weight_ch432,0.5899652242660522
layer4.1.conv1.weight,170,layer4.1.conv1.weight_ch170,0.5881412625312805
layer3.3.conv3.weight,105,layer3.3.conv3.weight_ch105,0.5880771279335022
layer2.1.conv3.weight,473,layer2.1.conv3.weight_ch473,0.5873124599456787
layer3.2.conv3.weight,889,layer3.2.conv3.weight_ch889,0.587181031703949
layer3.3.conv3.weight,837,layer3.3.conv3.weight_ch837,0.5871275067329407
layer3.1.conv3.weight,119,layer3.1.conv3.weight_ch119,0.5868310928344727
layer3.3.conv3.weight,107,layer3.3.conv3.weight_ch107,0.586410641670227
layer4.0.conv3.weight,1803,layer4.0.conv3.weight_ch1803,0.5862129926681519
layer4.0.conv3.weight,559,layer4.0.conv3.weight_ch559,0.5861485004425049
layer2.1.conv3.weight,144,layer2.1.conv3.weight_ch144,0.5854349732398987
layer4.1.conv1.weight,353,layer4.1.conv1.weight_ch353,0.5845682621002197
layer1.2.conv3.weight,249,layer1.2.conv3.weight_ch249,0.5840994119644165
layer3.1.conv3.weight,511,layer3.1.conv3.weight_ch511,0.5838843584060669
layer3.1.conv3.weight,1013,layer3.1.conv3.weight_ch1013,0.583649754524231
layer3.1.conv3.weight,919,layer3.1.conv3.weight_ch919,0.5835657715797424
layer3.1.conv3.weight,82,layer3.1.conv3.weight_ch82,0.5828430652618408
layer3.5.conv3.weight,747,layer3.5.conv3.weight_ch747,0.5825713276863098
layer4.0.conv3.weight,167,layer4.0.conv3.weight_ch167,0.5824521780014038
layer3.5.conv3.weight,39,layer3.5.conv3.weight_ch39,0.5821781158447266
layer4.0.conv3.weight,1029,layer4.0.conv3.weight_ch1029,0.5815957188606262
layer3.1.conv3.weight,875,layer3.1.conv3.weight_ch875,0.5815787315368652
layer4.0.conv3.weight,1908,layer4.0.conv3.weight_ch1908,0.5811154246330261
layer3.2.conv3.weight,494,layer3.2.conv3.weight_ch494,0.5804454684257507
layer4.0.conv3.weight,1909,layer4.0.conv3.weight_ch1909,0.5791221261024475
layer2.1.conv3.weight,378,layer2.1.conv3.weight_ch378,0.579055666923523
layer3.0.conv3.weight,420,layer3.0.conv3.weight_ch420,0.5786041617393494
layer2.0.conv1.weight,93,layer2.0.conv1.weight_ch93,0.5782889723777771
layer1.2.conv3.weight,35,layer1.2.conv3.weight_ch35,0.5777546763420105
layer2.1.conv3.weight,273,layer2.1.conv3.weight_ch273,0.5768772959709167
